,Unnamed: 0,property_id,address,property_name,description,num_bedroom,num_bathroom,area_size,price,transaction_type,property_type,parking,laundry,furnished,pet_friendly,latitude,longitude,build_year,smoking_allowed,air_conditioning,hardwood_floors,balcony
4,4,4004,"1740 18 Street Edmonton,  AB T6T 2N2","1740 18 Street Edmonton,  AB T6T 2N2","Welcome to this beautiful home (3900 sqft total living space) w/ 2 bedroom LEGAL BASEMENT located in the desirable community LAUREL. This spacious property offers loads of upgrades & an opportunity with 6 bedrooms /5 Full baths, making it perfect for multi families or generating rental income. As you step inside, you will notice the well-designed layout. The main floor features 10 ft ceiling, tile flooring, a bright and airy open to below living area, and a convenient main floor bedroom w/ full bath, stylish chef kitchen & spacious spice Kitchen & dining. Upstairs, you will find 10 feet ceiling, vinyl flooring, 3 generous bedrooms plus prayer and bonus room, 3 full baths including a very spacious primary suite with a huge walk-in closet and a 5-piece ensuite bath Basement is legal with 9ft ceiling, two beds, full bath, separate kitchen, laundry & entrance. Upgrades include electronic toilet seats, rain showers, oversized garage, high-end fixtures, wide deck, acrylic stucco, 8 ft doors, main double door.",6,5.0,2853,"895,000",Buy,House,underground,in_suite,True,True,53.447734,-113.370457,2022,False,False,True,False
5,5,4005,"8 Harrison Drive Edmonton,  AB T5A 2R4","8 Harrison Drive Edmonton,  AB T5A 2R4","This 1689 sqft 4 level split has an floor plan with 4 bedrooms above grade (3 bedrooms upper level, 1 bedroom on ground), 3 bath (2pc on main, 4pc and 2pc ensuite upstairs) with lots of new upgrading. Upgrades include New Shingles (2023), new Cabinets, new flooring, new painting, new SS appliances, and more. Huge bright living and dinning welcomes you, open concept kitchen with modern white cabinets and s.s. appliances. family room has fireplace and patio doors to large deck.  Main floor bedroom with a 2pc bath completes this level. Upstairs finds 3 bedrooms, 2 pc ensuite and 4 pc shared bath. Fully finished basement offers a massive recreation space. Brand new vinyl flooring and fresh painting through-out. Steps away from school, shopping and public transit, quick access to Yellow Head and Henday.",4,3.0,1690,"425,000",Buy,House,underground,in_suite,False,True,53.589472,-113.407129,1975,False,True,False,False
6,6,4006,"142 Galland Crescent Edmonton,  AB T5T 6P4","142 Galland Crescent Edmonton,  AB T5T 6P4","Be ready to be impressed when you enter this beautifully laid out home built by Parkwood Homes. This home features 3+1 bedrooms, a main floor den, large bonus room, fully finished basement with open family room, and a brand new three piece bathroom! The open concept kitchen, dining room, and living room is ideal for large family gatherings. This home boasts beautiful hardwood floors throughout most of the main floor as well as a corner gas fireplace in living room, upper level laundry room, 3.5 bathrooms, large mud room, two tiered deck, and so much more. Shingles and HWT were replaced in 2021. This is a perfect family home in a great community.  Close to trails, park, shopping, schools.",4,4.0,2238,"525,000",Buy,House,underground,in_suite,True,True,53.499015,-113.667271,2002,False,True,True,True
7,7,4007,"2423 Ashcraft Crescent Edmonton,  AB T6W 2M9","2423 Ashcraft Crescent Edmonton,  AB T6W 2M9","Luxury living in Allard - Your search ends here! Gorgeous home with all the high end upgrades you could imagine. Fischer & Paykel appliances, 10 foot ceilings, 8 foot doors, and premium exterior upgrades, just to list a few. You will be wow'd as soon as you enter this bright and airy home which is flooded with natural light all day long. Pride of ownership shows with high end lighting and finishings. Shangri La blinds throughout with blackout blinds in the bedrooms. This home is perfect for a family looking for a cozy yet spacious home. The main floor has a full bedroom and bathroom along with an office/play room. Upstairs you will find 4 bedrooms with a central bonus room. 2 bedrooms share a jack n jill washroom. The basement is unfinished however all rough-ins are completed along with a second furnace for future legal suite development. Wrapping this home up is a triple car over sized garage and central A/C.",5,4.0,3691,"1,249,999",Buy,House,garage,in_suite,False,True,53.401311,-113.520251,2023,False,False,True,False
8,8,4008,"20558 92 ""A"" Avenue Edmonton,  AB T5T 3B2","20558 92 ""A"" Avenue Edmonton,  AB T5T 3B2","Beautiful 1,301 sq. foot Adult bungalow living, located backing onto the 8th hole at the Lewis Estates Golf course in Suder Greens. This open concept designed luxury home features vaulted ceilings, hardwood flooring, 2 gas fireplaces, a bank of windows across the back of the Home to take in the golf course views, screened rear deck, double attached garage as well as 2 bedrooms up. The Kitchen comes  with a spacious granite island, stainless steel appliances, pantry & maple cabinets. Primary bedroom has its own walk-in closet & 4 piece ensuite. To round out the main level, you will discover a second bedroom/den,  2 piece bath and a large laundry room. The finished lower level has a rec. room with fireplace, 3rd bedroom with walk thru to a 4 piece bath as well as a huge storage room. No condo fees ! HOA monthly fee of $177 covers lawn cutting & snow removal. (monthly fee to be reduced to $90 in 2024). Property situated in a deep cul-de-sac so no thru traffic. Close to shopping & restaurants. Move in ready !",3,3.0,1301,"562,000",Buy,House,covered,in_suite,False,True,53.527473,-113.671668,2010,False,False,False,False
9,9,4009,"3624 113B Street Edmonton,  AB T6J 1L5","3624 113B Street Edmonton,  AB T6J 1L5","Welcome to Greenfield - located right in the heart of the neighbourhood on THE ONLY tree lined street. Upon entering this well maintained & extensively renovated home you are greeted w/a spacious living room flowing into dining/kitchen space. Kitchen features maple cabinets, granite counters, SS appliances & pass through to the living space w/breakfast bar. Beyond the dining room is a separate & spacious family room w/wet bar & full bath. The main floor also includes 2 additional beds (could be converted to 3 beds) & 1.5 baths. Moving up into the primary suite you will enjoy the privacy of being on your own level. With enough space for a king size bed, spa-like ensuite & coffee bar - the perfect retreat. The HUGE basement features rec rooms, additional bed/bath, dual laundry areas & ample storage. Enjoy summer BBQs in the low maintenance backyard including a heated OZ double detached garage w/220V power, 10' ceilings & 2pc bath - a mechanic's dream! Walking distance to all schools, spray park & MORE!",4,6.0,2196,"669,500",Buy,House,covered,shared,False,True,53.470816,-113.527269,1980,False,True,True,False
10,10,4010,"9518 Pear Close Edmonton,  AB T6X 2N6","9518 Pear Close Edmonton,  AB T6X 2N6","STUNNING 2 STOREY WALKOUT BASEMENT HOME WITH OVER 2500SQFT, OVERSIZED DOUBLE ATTACHED GARAGE, AND BACKS THE POND/RESERVE/WALKING TRAILS! This fully upgraded Bedrock Built home is sure to please, featuring 3 Bedrooms, 2.5 Bathrooms, massive bonus room w/ over 9ft ceilings, up stairs laundry room w/sink, and huge primary suite! The main floor features open concept, luxury vinyl plank, floor to ceiling cabinets, quartz counter tops feature tiled fireplace, walkthrough pantry, as well as the perfect den/office if you work from home! Other notable upgrades include the CENTRAL AC, water softener and smart lighting system. This property boasts a massive backyard and is fully fenced/landscaped which is perfect for the pets and entertaining. The raised deck finished off the home with the perfect view of the storm pond/environmental reserve/walking trails that are behind the home. The WALKOUT BASEMENT is unspoiled and features a 3rd full bath rough-in, storage, mechanical and loads of natural light! Don't miss out!",3,3.0,2504,"749,900",Buy,House,garage,shared,False,True,53.400902,-113.472935,2020,False,False,False,False
11,11,4011,"5 Marlboro Road Edmonton,  AB T6J 2C7","5 Marlboro Road Edmonton,  AB T6J 2C7","Welcome to this gorgeous, Modernist bungalow by architect Larry Loh in the prestigious community of Westbrook Estates. A true oasis, this home is situated on a large lot with mature trees, complete with a huge composite deck for entertaining. Inside you will find an enchanting central atrium with stunning 14 ft cedar ceilings and pyramidal skylight  the natural light in this home is truly spectacular. Luxurious custom kitchen features walnut and white-gloss millwork, quartz countertops, and top-of-the line appliances including built-in Miele fridge and espresso machine. The 2800 sq ft main floor also boasts a spacious living room, dining room, three bedrooms plus den/home office, 3 full bathrooms, laundry, and attached 2 car garage with vaulted ceilings throughout. The beautifully-finished basement hosts a nanny/in-law suite complete with separate entrance. Amazing school catchment, river valley trails, and Derrick golf course nearby there is so much to love in this one-of-kind home. Walk in and say wow!",5,4.0,2828,"1,399,000",Buy,House,garage,shared,False,True,53.472718,-113.552873,1972,False,False,True,False
0,0,5000,"3647 75 Street Edmonton,  AB T6K 0L5","3647 75 Street Edmonton,  AB T6K 0L5","Excellent South east of Edmonton this clean Bungalaow offers 1273 sq ft 5 bedroom 3 up and 2 down backing directly onto Lee Ridge Park and School. Huge lot over 6500 sqft with ample space between the back of the house to garage . Entrance starts with Front living room and dining right next to it and there you are steps away for the open concept kitchen. Original kitchen with dinette area and patio doors that lead to the spacious East Facing Back yard. Three Bedrooms Upstairs. Master has a 2 piece ensuite and a big window in master bedroom. Main floor offers an other Full washroom.  Basement is fully developed (tons of storage) with large rumpus room and 2 more bedrooms both with windows. Upgrades include: Funace 2016, Hot Water Tank 2019, Shingles on House and Garage 2020. Separate entrance from the back of the home would make creation of an in law suite highly possible. Large Double Detached garage and long driveway for parking extra vehicles, NOT to forget there ia a SEPARATE ENTRANCE to finished basmnt",5,3.0,1273,"409,900",Buy,House,garage,shared,True,True,53.470075,-113.448936,1973,False,False,True,True
1,1,5001,"# 7715 130 Ave Edmonton,  AB T5C 1Y3","# 7715 130 Ave Edmonton,  AB T5C 1Y3","Welcome home to this beautiful 4-bedroom, 2-bathroom bungalow in the heart of Balwin, Edmonton! This well-maintained residence features quartz countertops throughout, giving it a touch of modern elegance. The property also boasts a high-efficiency furnace and hot water system installed in 2021, ensuring energy efficiency and comfort.  Additional highlights include new shingles on the garage and newer ones on the house, providing peace of mind and protection for years to come. With its thoughtful updates and practical layout, this single-family home is perfect for families and individuals alike.  Don't miss the chance to own this gem in Balwin. Come and see it today!",5,2.0,1081,"388,800",Buy,House,garage,shared,False,True,53.589307,-113.458477,1961,False,True,True,False
2,2,5002,"14620 59 Street Edmonton,  AB T5A 1Y2","14620 59 Street Edmonton,  AB T5A 1Y2","Mcleod Bungalow! Perfect for first time homeowners or investors. facing the park and school in Mcleod, 3  bedroom in main level plus one in the basement, huge living room in main level and family room in the fully finished basement, 2 full bath rooms, oversized double detached garage and long driveway for RV parking. very convenient location, close to all shopping, schools and public transportation. Only minutes from the Henday & Yellowhead, So much potential throughout!",4,2.0,1046,"274,900",Buy,House,covered,in_suite,False,True,53.60912,-113.432201,1968,False,False,False,True
3,3,5003,"14105 47 Avenue Edmonton,  AB T6H 0B8","14105 47 Avenue Edmonton,  AB T6H 0B8","Gorgeous home in desirable Brookside.  Steps to the ski hill, river valley , Brookside School and easy access to Whitemud Drive, the Anthony Henday, U of A and University hospital. Pride of ownership!! Many upgrades and renovations over time.  Furnace, roof, eaves, windows, hardwood floors, slate and travertine flooring,  kitchen, bathrooms, huge deck, pergola and patio areas.  Home had an addition providing huge FR, kitchen, eating area +++++ with so many windows overlooking south facing PRIVATE mature backyard.  Lot 993.82.  Additional windows added to formal LR,  garden patio door added in formal Dr. to deck. 4 huge bedrooms up, hardwood floors throughout, renovated baths, 2nd fireplace in developed basement, recreation, and game area, extra bedroom and bath..  Double attached, heated garage, shed and greenhouse plus even more...... Beautiful in Brookside!!",5,4.0,2614,"874,900",Buy,House,underground,shared,True,True,53.484305,-113.564659,1975,False,False,True,False
